order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item,not_shipped,not_delivered,delivery_time
22239,17843,Cancelled,M,2023-05-21 15:19:00+00:00,Not Returned,,,1,True,True,
22333,17916,Cancelled,M,2023-02-04 13:02:00+00:00,Not Returned,,,2,True,True,
22577,18111,Cancelled,M,2023-05-19 00:07:00+00:00,Not Returned,,,2,True,True,
23108,18531,Cancelled,M,2023-02-10 00:31:00+00:00,Not Returned,,,3,True,True,
23246,18647,Cancelled,M,2023-03-08 03:45:00+00:00,Not Returned,,,2,True,True,
23250,18651,Cancelled,M,2023-04-18 16:40:00+00:00,Not Returned,,,2,True,True,
23371,18738,Cancelled,M,2023-02-24 13:22:00+00:00,Not Returned,,,1,True,True,
23725,19003,Cancelled,M,2023-04-18 14:12:00+00:00,Not Returned,,,2,True,True,
23726,19003,Cancelled,M,2023-03-28 14:12:00+00:00,Not Returned,,,1,True,True,
23727,19004,Cancelled,M,2023-05-20 00:15:00+00:00,Not Returned,,,3,True,True,
24128,19336,Cancelled,M,2023-01-13 07:51:00+00:00,Not Returned,,,1,True,True,
24150,19350,Cancelled,M,2023-06-06 18:50:00+00:00,Not Returned,,,1,True,True,
24301,19463,Cancelled,M,2023-03-15 07:53:00+00:00,Not Returned,,,1,True,True,
24494,19606,Cancelled,M,2023-03-03 04:16:00+00:00,Not Returned,,,1,True,True,
24950,19982,Cancelled,M,2023-04-15 16:17:00+00:00,Not Returned,,,4,True,True,
25083,20070,Cancelled,M,2023-04-02 17:30:00+00:00,Not Returned,,,1,True,True,
25212,20172,Cancelled,M,2023-01-23 18:01:00+00:00,Not Returned,,,1,True,True,
25282,20232,Cancelled,M,2023-06-23 12:42:00+00:00,Not Returned,,,1,True,True,
25380,20312,Cancelled,M,2023-06-23 16:09:00+00:00,Not Returned,,,1,True,True,
25382,20314,Cancelled,M,2023-06-17 04:45:00+00:00,Not Returned,,,1,True,True,
25496,20431,Cancelled,M,2023-03-04 15:31:00+00:00,Not Returned,,,2,True,True,
25552,20478,Cancelled,M,2023-06-16 03:08:00+00:00,Not Returned,,,1,True,True,
25685,20567,Cancelled,M,2023-02-03 16:38:00+00:00,Not Returned,,,1,True,True,
25838,20682,Cancelled,M,2023-06-19 01:12:00+00:00,Not Returned,,,1,True,True,
25843,20686,Cancelled,M,2023-02-15 05:18:00+00:00,Not Returned,,,1,True,True,
25903,20742,Cancelled,M,2023-04-19 18:38:00+00:00,Not Returned,,,1,True,True,
25929,20764,Cancelled,M,2023-02-18 03:07:00+00:00,Not Returned,,,2,True,True,
25955,20783,Cancelled,M,2023-05-30 09:34:00+00:00,Not Returned,,,1,True,True,
26113,20915,Cancelled,M,2023-01-30 01:04:00+00:00,Not Returned,,,1,True,True,
26160,20942,Cancelled,M,2023-03-30 07:33:00+00:00,Not Returned,,,1,True,True,
26272,21029,Cancelled,M,2023-02-13 04:28:00+00:00,Not Returned,,,1,True,True,
27088,21699,Cancelled,M,2023-03-27 01:00:00+00:00,Not Returned,,,4,True,True,
27574,22080,Cancelled,M,2023-02-23 18:13:00+00:00,Not Returned,,,1,True,True,
27689,22170,Cancelled,M,2023-06-22 04:33:00+00:00,Not Returned,,,1,True,True,
27769,22223,Cancelled,M,2023-02-04 10:14:00+00:00,Not Returned,,,1,True,True,
28193,22552,Cancelled,M,2023-04-15 14:52:00+00:00,Not Returned,,,1,True,True,
28710,22950,Cancelled,M,2023-05-13 06:49:00+00:00,Not Returned,,,1,True,True,
28792,23015,Cancelled,M,2023-01-12 10:13:00+00:00,Not Returned,,,2,True,True,
28873,23081,Cancelled,M,2023-05-24 18:43:00+00:00,Not Returned,,,1,True,True,
28931,23127,Cancelled,M,2023-06-07 01:28:00+00:00,Not Returned,,,4,True,True,
29089,23272,Cancelled,M,2023-05-02 03:29:00+00:00,Not Returned,,,3,True,True,
29204,23366,Cancelled,M,2023-03-23 15:19:00+00:00,Not Returned,,,2,True,True,
29283,23433,Cancelled,M,2023-02-24 11:28:00+00:00,Not Returned,,,1,True,True,
29748,23820,Cancelled,M,2023-02-25 04:15:00+00:00,Not Returned,,,1,True,True,
29925,23962,Cancelled,M,2023-06-10 05:39:00+00:00,Not Returned,,,2,True,True,
29987,24003,Cancelled,M,2023-06-05 11:14:00+00:00,Not Returned,,,1,True,True,
30171,24162,Cancelled,M,2023-05-20 10:38:00+00:00,Not Returned,,,2,True,True,
30207,24186,Cancelled,M,2023-05-19 09:18:00+00:00,Not Returned,,,1,True,True,
30335,24291,Cancelled,M,2023-02-09 00:48:00+00:00,Not Returned,,,1,True,True,
30399,24345,Cancelled,M,2023-01-25 04:03:00+00:00,Not Returned,,,2,True,True,
30604,24493,Cancelled,M,2023-01-23 17:03:00+00:00,Not Returned,,,1,True,True,
30891,24706,Cancelled,M,2023-03-12 06:35:00+00:00,Not Returned,,,1,True,True,
30919,24726,Cancelled,M,2023-04-04 00:35:00+00:00,Not Returned,,,1,True,True,
31091,24865,Cancelled,M,2023-05-13 15:52:00+00:00,Not Returned,,,1,True,True,
31108,24877,Cancelled,M,2023-04-06 10:20:00+00:00,Not Returned,,,1,True,True,
31117,24885,Cancelled,M,2023-05-26 00:52:00+00:00,Not Returned,,,1,True,True,
31465,25166,Cancelled,M,2023-04-27 17:22:00+00:00,Not Returned,,,1,True,True,
31932,25536,Cancelled,M,2023-05-15 05:30:00+00:00,Not Returned,,,2,True,True,
32104,25684,Cancelled,M,2023-03-08 09:06:00+00:00,Not Returned,,,1,True,True,
32126,25707,Cancelled,M,2023-04-11 09:51:00+00:00,Not Returned,,,1,True,True,
32187,25761,Cancelled,M,2023-04-10 05:17:00+00:00,Not Returned,,,1,True,True,
32277,25828,Cancelled,M,2023-05-25 05:24:00+00:00,Not Returned,,,1,True,True,
32698,26199,Cancelled,M,2023-02-28 12:44:00+00:00,Not Returned,,,4,True,True,
32719,26218,Cancelled,M,2023-01-11 12:38:00+00:00,Not Returned,,,4,True,True,
32791,26268,Cancelled,M,2023-04-26 15:59:00+00:00,Not Returned,,,1,True,True,
32814,26288,Cancelled,M,2023-05-16 02:34:00+00:00,Not Returned,,,1,True,True,
32830,26296,Cancelled,M,2023-05-26 15:19:00+00:00,Not Returned,,,1,True,True,
32969,26406,Cancelled,M,2023-06-10 17:22:00+00:00,Not Returned,,,2,True,True,
33133,26545,Cancelled,M,2023-06-25 05:30:00+00:00,Not Returned,,,4,True,True,
33134,26545,Cancelled,M,2023-05-17 05:30:00+00:00,Not Returned,,,1,True,True,
33267,26655,Cancelled,M,2023-06-23 07:19:00+00:00,Not Returned,,,1,True,True,
33341,26706,Cancelled,M,2023-03-06 12:48:00+00:00,Not Returned,,,1,True,True,
33472,26806,Cancelled,M,2023-02-28 17:27:00+00:00,Not Returned,,,1,True,True,
34646,27743,Cancelled,M,2023-04-06 13:47:00+00:00,Not Returned,,,1,True,True,
34668,27760,Cancelled,M,2023-06-09 13:50:00+00:00,Not Returned,,,1,True,True,
34954,27989,Cancelled,M,2023-02-25 18:58:00+00:00,Not Returned,,,1,True,True,
35079,28092,Cancelled,M,2023-01-28 14:58:00+00:00,Not Returned,,,1,True,True,
35114,28119,Cancelled,M,2023-05-09 07:46:00+00:00,Not Returned,,,1,True,True,
35194,28186,Cancelled,M,2023-03-17 15:54:00+00:00,Not Returned,,,1,True,True,
35322,28280,Cancelled,M,2023-04-23 03:09:00+00:00,Not Returned,,,1,True,True,
35375,28318,Cancelled,M,2023-03-01 14:17:00+00:00,Not Returned,,,1,True,True,
35379,28321,Cancelled,M,2023-06-13 10:33:00+00:00,Not Returned,,,1,True,True,
35380,28321,Cancelled,M,2023-04-08 10:33:00+00:00,Not Returned,,,2,True,True,
35555,28460,Cancelled,M,2023-04-30 04:53:00+00:00,Not Returned,,,3,True,True,
35558,28462,Cancelled,M,2023-04-28 03:14:00+00:00,Not Returned,,,1,True,True,
35601,28495,Cancelled,M,2023-01-29 15:52:00+00:00,Not Returned,,,1,True,True,
35628,28516,Cancelled,M,2023-03-04 17:47:00+00:00,Not Returned,,,1,True,True,
35660,28546,Cancelled,M,2023-04-13 02:29:00+00:00,Not Returned,,,2,True,True,
35682,28562,Cancelled,M,2023-01-04 09:56:00+00:00,Not Returned,,,2,True,True,
35782,28639,Cancelled,M,2023-04-18 10:02:00+00:00,Not Returned,,,1,True,True,
36285,29041,Cancelled,M,2023-02-05 10:37:00+00:00,Not Returned,,,2,True,True,
36305,29057,Cancelled,M,2023-05-07 08:48:00+00:00,Not Returned,,,1,True,True,
36645,29325,Cancelled,M,2023-03-27 07:45:00+00:00,Not Returned,,,2,True,True,
36835,29477,Cancelled,M,2023-01-31 05:02:00+00:00,Not Returned,,,1,True,True,
37091,29686,Cancelled,M,2023-03-20 12:04:00+00:00,Not Returned,,,1,True,True,
37211,29778,Cancelled,M,2023-06-24 07:35:00+00:00,Not Returned,,,2,True,True,
37286,29846,Cancelled,M,2023-05-11 17:42:00+00:00,Not Returned,,,1,True,True,
37403,29945,Cancelled,M,2023-06-24 15:40:00+00:00,Not Returned,,,1,True,True,
37483,30020,Cancelled,M,2023-01-06 16:16:00+00:00,Not Returned,,,1,True,True,
37571,30100,Cancelled,M,2023-05-10 13:14:00+00:00,Not Returned,,,1,True,True,
37768,30258,Cancelled,M,2023-05-17 02:25:00+00:00,Not Returned,,,1,True,True,
37933,30378,Cancelled,M,2023-04-27 07:45:00+00:00,Not Returned,,,4,True,True,
38015,30441,Cancelled,M,2023-02-27 06:11:00+00:00,Not Returned,,,1,True,True,
38327,30690,Cancelled,M,2023-06-03 13:22:00+00:00,Not Returned,,,1,True,True,
38787,31043,Cancelled,M,2023-02-10 13:16:00+00:00,Not Returned,,,1,True,True,
38863,31105,Cancelled,M,2023-05-12 08:00:00+00:00,Not Returned,,,1,True,True,
38984,31209,Cancelled,M,2023-04-08 00:07:00+00:00,Not Returned,,,1,True,True,
39017,31242,Cancelled,M,2023-03-16 00:52:00+00:00,Not Returned,,,2,True,True,
39164,31358,Cancelled,M,2023-06-09 17:27:00+00:00,Not Returned,,,1,True,True,
39418,31554,Cancelled,M,2023-02-23 11:41:00+00:00,Not Returned,,,2,True,True,
39434,31567,Cancelled,M,2023-06-23 12:54:00+00:00,Not Returned,,,1,True,True,
39488,31603,Cancelled,M,2023-04-12 10:18:00+00:00,Not Returned,,,2,True,True,
39655,31726,Cancelled,M,2023-06-10 14:56:00+00:00,Not Returned,,,4,True,True,
39716,31772,Cancelled,M,2023-02-23 04:57:00+00:00,Not Returned,,,1,True,True,
39729,31782,Cancelled,M,2023-04-20 06:09:00+00:00,Not Returned,,,1,True,True,
39804,31843,Cancelled,M,2023-04-21 13:44:00+00:00,Not Returned,,,1,True,True,
39962,31972,Cancelled,M,2023-03-31 08:44:00+00:00,Not Returned,,,1,True,True,
39981,31988,Cancelled,M,2023-02-01 04:38:00+00:00,Not Returned,,,1,True,True,
40312,32277,Cancelled,M,2023-04-19 14:21:00+00:00,Not Returned,,,2,True,True,
40491,32404,Cancelled,M,2023-03-13 11:31:00+00:00,Not Returned,,,2,True,True,
40608,32493,Cancelled,M,2023-02-06 12:43:00+00:00,Not Returned,,,4,True,True,
40774,32622,Cancelled,M,2023-04-11 00:04:00+00:00,Not Returned,,,2,True,True,
40830,32663,Cancelled,M,2023-05-08 17:48:00+00:00,Not Returned,,,2,True,True,
41109,32892,Cancelled,M,2023-02-02 01:27:00+00:00,Not Returned,,,1,True,True,
41118,32896,Cancelled,M,2023-03-05 09:04:00+00:00,Not Returned,,,1,True,True,
41273,33011,Cancelled,M,2023-05-04 12:17:00+00:00,Not Returned,,,1,True,True,
41459,33159,Cancelled,M,2023-01-23 10:24:00+00:00,Not Returned,,,1,True,True,
41624,33282,Cancelled,M,2023-05-10 05:12:00+00:00,Not Returned,,,2,True,True,
41913,33499,Cancelled,M,2023-04-17 08:31:00+00:00,Not Returned,,,1,True,True,
42040,33599,Cancelled,M,2023-03-08 16:33:00+00:00,Not Returned,,,2,True,True,
42055,33611,Cancelled,M,2023-06-22 11:55:00+00:00,Not Returned,,,1,True,True,
42216,33741,Cancelled,M,2023-03-03 15:20:00+00:00,Not Returned,,,1,True,True,
42242,33759,Cancelled,M,2023-04-28 15:41:00+00:00,Not Returned,,,1,True,True,
42757,34154,Cancelled,M,2023-06-22 07:07:00+00:00,Not Returned,,,1,True,True,
42829,34213,Cancelled,M,2023-01-07 07:16:00+00:00,Not Returned,,,1,True,True,
42867,34242,Cancelled,M,2023-04-16 14:47:00+00:00,Not Returned,,,2,True,True,
43019,34368,Cancelled,M,2023-02-02 00:45:00+00:00,Not Returned,,,1,True,True,
43185,34509,Cancelled,M,2023-06-25 12:12:00+00:00,Not Returned,,,2,True,True,
43221,34541,Cancelled,M,2023-06-24 10:23:00+00:00,Not Returned,,,1,True,True,
43436,34728,Cancelled,M,2023-03-08 05:27:00+00:00,Not Returned,,,1,True,True,
43762,35018,Cancelled,M,2023-03-24 05:38:00+00:00,Not Returned,,,1,True,True,
44576,35675,Cancelled,M,2023-06-14 10:29:00+00:00,Not Returned,,,1,True,True,
44654,35736,Cancelled,M,2023-01-04 18:44:00+00:00,Not Returned,,,2,True,True,
44753,35808,Cancelled,M,2023-05-06 04:21:00+00:00,Not Returned,,,1,True,True,
44834,35878,Cancelled,M,2023-03-08 15:48:00+00:00,Not Returned,,,2,True,True,
45086,36079,Cancelled,M,2023-05-06 13:06:00+00:00,Not Returned,,,1,True,True,
45339,36281,Cancelled,M,2023-01-01 04:37:00+00:00,Not Returned,,,1,True,True,
45443,36351,Cancelled,M,2023-01-20 07:32:00+00:00,Not Returned,,,4,True,True,
45590,36467,Cancelled,M,2023-05-08 15:09:00+00:00,Not Returned,,,2,True,True,
45834,36669,Cancelled,M,2023-06-26 04:42:00+00:00,Not Returned,,,1,True,True,
45873,36691,Cancelled,M,2023-01-09 11:03:00+00:00,Not Returned,,,1,True,True,
46039,36834,Cancelled,M,2023-03-04 06:40:00+00:00,Not Returned,,,3,True,True,
46072,36858,Cancelled,M,2023-03-29 09:18:00+00:00,Not Returned,,,1,True,True,
46466,37146,Cancelled,M,2023-04-26 09:41:00+00:00,Not Returned,,,1,True,True,
46693,37332,Cancelled,M,2023-05-28 00:17:00+00:00,Not Returned,,,1,True,True,
47010,37591,Cancelled,M,2023-04-22 11:15:00+00:00,Not Returned,,,1,True,True,
47185,37729,Cancelled,M,2023-04-15 02:15:00+00:00,Not Returned,,,2,True,True,
47244,37784,Cancelled,M,2023-02-13 01:25:00+00:00,Not Returned,,,1,True,True,
47351,37875,Cancelled,M,2023-01-08 15:32:00+00:00,Not Returned,,,1,True,True,
47483,37986,Cancelled,M,2023-05-31 12:09:00+00:00,Not Returned,,,1,True,True,
47540,38028,Cancelled,M,2023-06-25 08:28:00+00:00,Not Returned,,,1,True,True,
47541,38030,Cancelled,M,2023-04-06 09:04:00+00:00,Not Returned,,,1,True,True,
47712,38171,Cancelled,M,2023-03-26 07:59:00+00:00,Not Returned,,,2,True,True,
47911,38332,Cancelled,M,2023-03-06 00:21:00+00:00,Not Returned,,,1,True,True,
48085,38475,Cancelled,M,2023-01-18 17:44:00+00:00,Not Returned,,,2,True,True,
48099,38482,Cancelled,M,2023-05-18 13:02:00+00:00,Not Returned,,,1,True,True,
48284,38609,Cancelled,M,2023-01-26 09:59:00+00:00,Not Returned,,,3,True,True,
48430,38715,Cancelled,M,2023-06-21 06:11:00+00:00,Not Returned,,,1,True,True,
48468,38744,Cancelled,M,2023-04-02 02:23:00+00:00,Not Returned,,,1,True,True,
48507,38775,Cancelled,M,2023-02-05 11:26:00+00:00,Not Returned,,,1,True,True,
48829,39039,Cancelled,M,2023-02-25 04:14:00+00:00,Not Returned,,,1,True,True,
48866,39062,Cancelled,M,2023-05-21 11:36:00+00:00,Not Returned,,,2,True,True,
49013,39182,Cancelled,M,2023-01-05 04:11:00+00:00,Not Returned,,,3,True,True,
49085,39238,Cancelled,M,2023-05-21 15:28:00+00:00,Not Returned,,,1,True,True,
49228,39346,Cancelled,M,2023-04-30 09:38:00+00:00,Not Returned,,,2,True,True,
49766,39813,Cancelled,M,2023-05-09 01:13:00+00:00,Not Returned,,,2,True,True,
49937,39957,Cancelled,M,2023-04-10 00:23:00+00:00,Not Returned,,,3,True,True,
50137,40112,Cancelled,M,2023-03-18 18:18:00+00:00,Not Returned,,,2,True,True,
50202,40168,Cancelled,M,2023-01-02 04:08:00+00:00,Not Returned,,,1,True,True,
50686,40535,Cancelled,M,2023-03-02 11:43:00+00:00,Not Returned,,,2,True,True,
50709,40553,Cancelled,M,2023-01-05 18:14:00+00:00,Not Returned,,,1,True,True,
50751,40590,Cancelled,M,2023-03-10 14:33:00+00:00,Not Returned,,,2,True,True,
51031,40818,Cancelled,M,2023-03-17 11:33:00+00:00,Not Returned,,,1,True,True,
51068,40845,Cancelled,M,2023-06-07 08:16:00+00:00,Not Returned,,,1,True,True,
51075,40849,Cancelled,M,2023-03-18 17:06:00+00:00,Not Returned,,,1,True,True,
51091,40862,Cancelled,M,2023-06-30 03:52:00+00:00,Not Returned,,,1,True,True,
51108,40873,Cancelled,M,2023-01-01 01:07:00+00:00,Not Returned,,,1,True,True,
51273,40990,Cancelled,M,2023-06-20 03:20:00+00:00,Not Returned,,,1,True,True,
51294,41007,Cancelled,M,2023-06-27 11:31:00+00:00,Not Returned,,,2,True,True,
51510,41181,Cancelled,M,2023-03-12 17:14:00+00:00,Not Returned,,,1,True,True,
51565,41223,Cancelled,M,2023-05-21 11:53:00+00:00,Not Returned,,,1,True,True,
51567,41226,Cancelled,M,2023-02-18 04:07:00+00:00,Not Returned,,,3,True,True,
51933,41516,Cancelled,M,2023-01-15 03:59:00+00:00,Not Returned,,,1,True,True,
51984,41561,Cancelled,M,2023-03-12 17:50:00+00:00,Not Returned,,,1,True,True,
52212,41736,Cancelled,M,2023-03-12 00:54:00+00:00,Not Returned,,,2,True,True,
52480,41958,Cancelled,M,2023-01-04 04:35:00+00:00,Not Returned,,,2,True,True,
52822,42240,Cancelled,M,2023-06-25 06:11:00+00:00,Not Returned,,,1,True,True,
52833,42246,Cancelled,M,2023-06-29 10:21:00+00:00,Not Returned,,,4,True,True,
52989,42377,Cancelled,M,2023-06-10 04:47:00+00:00,Not Returned,,,2,True,True,
53123,42492,Cancelled,M,2023-06-14 14:39:00+00:00,Not Returned,,,1,True,True,
53337,42655,Cancelled,M,2023-05-10 09:18:00+00:00,Not Returned,,,1,True,True,
53428,42735,Cancelled,M,2023-03-31 14:46:00+00:00,Not Returned,,,1,True,True,
53550,42846,Cancelled,M,2023-02-13 00:08:00+00:00,Not Returned,,,1,True,True,
53566,42861,Cancelled,M,2023-05-21 05:18:00+00:00,Not Returned,,,2,True,True,
53575,42867,Cancelled,M,2023-06-02 12:29:00+00:00,Not Returned,,,2,True,True,
54096,43279,Cancelled,M,2023-02-01 06:06:00+00:00,Not Returned,,,1,True,True,
54112,43293,Cancelled,M,2023-03-03 10:11:00+00:00,Not Returned,,,1,True,True,
54166,43336,Cancelled,M,2023-03-31 06:59:00+00:00,Not Returned,,,1,True,True,
54212,43374,Cancelled,M,2023-04-15 01:32:00+00:00,Not Returned,,,1,True,True,
54246,43404,Cancelled,M,2023-04-24 13:07:00+00:00,Not Returned,,,2,True,True,
54335,43478,Cancelled,M,2023-06-07 01:44:00+00:00,Not Returned,,,1,True,True,
54636,43723,Cancelled,M,2023-05-11 07:39:00+00:00,Not Returned,,,1,True,True,
55062,44059,Cancelled,M,2023-05-20 07:21:00+00:00,Not Returned,,,2,True,True,
55137,44125,Cancelled,M,2023-05-30 18:27:00+00:00,Not Returned,,,1,True,True,
55178,44156,Cancelled,M,2023-05-10 00:59:00+00:00,Not Returned,,,1,True,True,
55223,44195,Cancelled,M,2023-02-07 01:15:00+00:00,Not Returned,,,1,True,True,
55240,44208,Cancelled,M,2023-05-22 02:43:00+00:00,Not Returned,,,1,True,True,
55348,44298,Cancelled,M,2023-01-22 17:33:00+00:00,Not Returned,,,1,True,True,
55697,44568,Cancelled,M,2023-03-08 12:50:00+00:00,Not Returned,,,1,True,True,
55893,44740,Cancelled,M,2023-01-29 15:22:00+00:00,Not Returned,,,1,True,True,
55945,44779,Cancelled,M,2023-05-31 18:28:00+00:00,Not Returned,,,1,True,True,
55986,44811,Cancelled,M,2023-06-04 10:10:00+00:00,Not Returned,,,2,True,True,
56096,44898,Cancelled,M,2023-02-03 00:21:00+00:00,Not Returned,,,1,True,True,
56117,44915,Cancelled,M,2023-06-17 02:06:00+00:00,Not Returned,,,1,True,True,
56559,45262,Cancelled,M,2023-06-12 01:49:00+00:00,Not Returned,,,1,True,True,
56637,45322,Cancelled,M,2023-06-14 06:16:00+00:00,Not Returned,,,1,True,True,
57043,45630,Cancelled,M,2023-01-29 18:55:00+00:00,Not Returned,,,1,True,True,
57091,45669,Cancelled,M,2023-05-14 05:29:00+00:00,Not Returned,,,1,True,True,
57217,45762,Cancelled,M,2023-04-18 13:54:00+00:00,Not Returned,,,1,True,True,
57298,45832,Cancelled,M,2023-06-06 06:05:00+00:00,Not Returned,,,1,True,True,
57706,46160,Cancelled,M,2023-03-17 15:36:00+00:00,Not Returned,,,1,True,True,
57737,46182,Cancelled,M,2023-02-13 05:28:00+00:00,Not Returned,,,1,True,True,
58257,46614,Cancelled,M,2023-04-25 18:24:00+00:00,Not Returned,,,3,True,True,
58292,46643,Cancelled,M,2023-06-25 12:13:00+00:00,Not Returned,,,3,True,True,
58304,46651,Cancelled,M,2023-06-28 09:16:00+00:00,Not Returned,,,1,True,True,
58379,46713,Cancelled,M,2023-06-22 08:25:00+00:00,Not Returned,,,1,True,True,
58721,46993,Cancelled,M,2023-02-01 01:39:00+00:00,Not Returned,,,1,True,True,
58741,47012,Cancelled,M,2023-05-08 06:12:00+00:00,Not Returned,,,1,True,True,
58806,47066,Cancelled,M,2023-02-09 04:56:00+00:00,Not Returned,,,2,True,True,
58897,47136,Cancelled,M,2023-05-06 02:19:00+00:00,Not Returned,,,1,True,True,
58922,47154,Cancelled,M,2023-06-26 04:39:00+00:00,Not Returned,,,1,True,True,
58987,47201,Cancelled,M,2023-03-28 17:13:00+00:00,Not Returned,,,1,True,True,
59588,47664,Cancelled,M,2023-01-17 18:02:00+00:00,Not Returned,,,1,True,True,
59653,47713,Cancelled,M,2023-04-26 08:36:00+00:00,Not Returned,,,2,True,True,
59803,47845,Cancelled,M,2023-02-04 18:27:00+00:00,Not Returned,,,2,True,True,
60192,48145,Cancelled,M,2023-06-08 06:44:00+00:00,Not Returned,,,1,True,True,
60272,48198,Cancelled,M,2023-03-25 00:12:00+00:00,Not Returned,,,2,True,True,
60376,48276,Cancelled,M,2023-01-31 00:16:00+00:00,Not Returned,,,1,True,True,
60637,48467,Cancelled,M,2023-01-30 02:54:00+00:00,Not Returned,,,1,True,True,
60660,48484,Cancelled,M,2023-01-27 06:14:00+00:00,Not Returned,,,2,True,True,
60716,48535,Cancelled,M,2023-02-27 14:43:00+00:00,Not Returned,,,1,True,True,
61306,49033,Cancelled,M,2023-01-08 09:44:00+00:00,Not Returned,,,1,True,True,
61384,49089,Cancelled,M,2023-04-17 16:48:00+00:00,Not Returned,,,1,True,True,
61642,49302,Cancelled,M,2023-03-19 11:48:00+00:00,Not Returned,,,1,True,True,
61699,49359,Cancelled,M,2023-02-27 04:01:00+00:00,Not Returned,,,1,True,True,
61712,49373,Cancelled,M,2023-05-27 10:40:00+00:00,Not Returned,,,1,True,True,
61833,49470,Cancelled,M,2023-02-08 05:45:00+00:00,Not Returned,,,1,True,True,
61847,49481,Cancelled,M,2023-06-03 13:52:00+00:00,Not Returned,,,1,True,True,
61895,49519,Cancelled,M,2023-02-24 13:28:00+00:00,Not Returned,,,1,True,True,
62054,49646,Cancelled,M,2023-04-22 16:08:00+00:00,Not Returned,,,1,True,True,
62064,49659,Cancelled,M,2023-05-29 06:11:00+00:00,Not Returned,,,1,True,True,
62110,49694,Cancelled,M,2023-05-09 05:32:00+00:00,Not Returned,,,1,True,True,
62309,49853,Cancelled,M,2023-06-24 16:34:00+00:00,Not Returned,,,1,True,True,
62365,49887,Cancelled,M,2023-02-06 02:07:00+00:00,Not Returned,,,2,True,True,
62461,49975,Cancelled,M,2023-03-04 02:39:00+00:00,Not Returned,,,1,True,True,
62534,50037,Cancelled,M,2023-01-28 10:54:00+00:00,Not Returned,,,1,True,True,
62715,50195,Cancelled,M,2023-01-21 13:37:00+00:00,Not Returned,,,1,True,True,
63226,50624,Cancelled,M,2023-03-25 07:24:00+00:00,Not Returned,,,1,True,True,
63512,50836,Cancelled,M,2023-02-10 03:07:00+00:00,Not Returned,,,1,True,True,
63645,50935,Cancelled,M,2023-05-01 10:24:00+00:00,Not Returned,,,1,True,True,
63691,50973,Cancelled,M,2023-01-07 10:03:00+00:00,Not Returned,,,1,True,True,
63834,51105,Cancelled,M,2023-06-22 05:17:00+00:00,Not Returned,,,4,True,True,
63997,51242,Cancelled,M,2023-05-21 16:42:00+00:00,Not Returned,,,1,True,True,
64064,51286,Cancelled,M,2023-03-28 18:30:00+00:00,Not Returned,,,1,True,True,
64254,51428,Cancelled,M,2023-05-20 10:55:00+00:00,Not Returned,,,4,True,True,
64314,51474,Cancelled,M,2023-06-28 03:16:00+00:00,Not Returned,,,1,True,True,
64414,51550,Cancelled,M,2023-02-21 14:05:00+00:00,Not Returned,,,1,True,True,
